Time_ms,Latitude,Longitude,Altitude_m,Temp_C,Pressure_Pa,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
106519,-36.744552,174.741933,-0.14,22.49,1018.47,0.30,-0.25,0.97,51.53,-45.87,39.99
106627,-36.744552,174.741933,-0.17,22.50,1018.47,0.35,-0.27,0.98,44.34,-44.90,34.50
106868,-36.744552,174.741933,-0.23,22.51,1018.48,0.49,-0.34,1.01,29.70,-28.50,27.25
106993,-36.744556,174.741923,-0.33,22.46,1018.49,0.53,-0.30,0.94,46.41,-22.83,55.48
107104,-36.744556,174.741923,-0.37,22.46,1018.50,0.49,-0.25,1.19,-16.88,-18.19,55.48
107209,-36.744556,174.741923,-0.40,22.46,1018.49,0.47,-0.24,0.80,2.14,0.41,66.70
107325,-36.744556,174.741923,-0.38,22.47,1018.49,0.59,-0.18,0.49,11.47,-18.86,65.60
107436,-36.744556,174.741923,-0.32,22.48,1018.49,0.33,-0.11,0.90,47.93,-30.51,103.28
107543,-36.744556,174.741923,-0.32,22.49,1018.48,0.20,-0.17,1.44,-10.91,-21.73,61.51
107654,-36.744556,174.741923,-0.28,22.50,1018.48,0.04,-0.10,1.30,-39.75,21.93,30.54
107870,-36.744556,174.741923,-0.23,22.50,1018.48,0.18,-0.31,0.86,-28.29,40.10,-12.82
107996,-36.744564,174.741921,-0.23,22.48,1018.48,0.08,-0.32,0.69,-9.08,48.64,-21.29
108107,-36.744564,174.741921,-0.19,22.49,1018.47,0.13,-0.31,0.65,4.03,28.03,-59.71
108218,-36.744564,174.741921,-0.18,22.50,1018.47,0.25,-0.34,0.78,-11.94,7.72,-78.91
108325,-36.744564,174.741921,-0.19,22.51,1018.47,0.30,-0.32,0.87,-15.85,16.32,-76.96
108436,-36.744564,174.741921,-0.23,22.52,1018.48,0.38,-0.29,0.97,-12.80,25.47,-95.86
108547,-36.744564,174.741921,-0.22,22.53,1018.47,0.48,-0.30,1.07,-19.08,29.55,-97.39
108658,-36.744564,174.741921,-0.19,22.53,1018.47,0.63,-0.29,0.97,-17.43,51.20,-98.00
108875,-36.744564,174.741921,-0.21,22.53,1018.47,0.52,-0.27,0.89,-19.87,42.17,-86.54
108982,-36.744553,174.741919,-0.40,22.49,1018.50,0.64,-0.30,0.78,-18.71,33.27,-79.58
109085,-36.744553,174.741919,-0.41,22.50,1018.50,0.53,-0.30,0.77,-15.48,33.52,-68.36
109201,-36.744553,174.741919,-0.39,22.51,1018.50,0.52,-0.26,0.90,-11.94,29.49,-66.96
109311,-36.744553,174.741919,-0.45,22.52,1018.50,0.52,-0.31,0.81,-19.08,15.16,-73.97
109422,-36.744553,174.741919,-0.44,22.53,1018.50,0.44,-0.28,0.90,-8.47,22.54,-72.57
109533,-36.744553,174.741919,-0.42,22.54,1018.50,0.53,-0.33,1.02,-10.97,25.53,-76.11
109646,-36.744553,174.741919,-0.42,22.54,1018.50,0.52,-0.50,1.01,-23.59,26.93,-68.30
109890,-36.744553,174.741919,-0.38,22.54,1018.49,0.51,-0.52,0.96,-44.20,0.16,25.84
109993,-36.744552,174.741923,-0.44,22.50,1018.50,0.45,-0.51,0.78,-53.77,-0.94,58.34
110114,-36.744552,174.741923,-0.33,22.50,1018.49,0.35,-0.49,0.70,-44.32,-11.91,76.51
110230,-36.744552,174.741923,-0.21,22.50,1018.47,0.25,-0.46,0.63,-25.97,-24.05,85.11
110341,-36.744552,174.741923,-0.10,22.50,1018.46,0.20,-0.44,0.61,-11.52,-43.74,67.86
110452,-36.744552,174.741923,-0.02,22.50,1018.45,0.19,-0.46,0.70,9.82,-48.44,55.17
110559,-36.744552,174.741923,0.06,22.49,1018.44,0.23,-0.49,0.83,17.87,-52.83,42.73
110670,-36.744552,174.741923,0.10,22.49,1018.44,0.26,-0.47,0.94,20.80,-45.69,47.00
110899,-36.744552,174.741923,0.09,22.49,1018.44,0.14,-0.43,0.79,23.36,-33.44,33.71
111018,-36.744562,174.741920,-0.09,22.45,1018.46,0.15,-0.42,0.82,33.48,-28.07,31.09
111134,-36.744562,174.741920,-0.13,22.46,1018.46,0.15,-0.42,0.93,25.98,-25.69,28.16
111243,-36.744562,174.741920,-0.11,22.48,1018.46,0.19,-0.39,0.90,16.90,-34.47,35.78
111354,-36.744562,174.741920,-0.13,22.49,1018.46,0.19,-0.36,0.91,20.98,-35.08,42.06
111462,-36.744562,174.741920,-0.16,22.51,1018.47,0.22,-0.34,0.84,22.32,-49.84,39.68
111573,-36.744562,174.741920,-0.16,22.53,1018.47,0.32,-0.42,0.88,32.02,-52.28,39.01
111683,-36.744562,174.741920,-0.21,22.54,1018.47,0.41,-0.35,0.96,38.73,-28.86,60.11
111923,-36.744562,174.741920,-0.26,22.54,1018.48,0.36,-0.25,0.86,29.28,-41.06,66.15
112036,-36.744577,174.741926,-0.40,22.52,1018.50,0.41,-0.30,1.04,31.17,-34.47,59.01
112147,-36.744577,174.741926,-0.43,22.53,1018.50,0.50,-0.35,1.17,15.37,-20.94,52.86
112249,-36.744577,174.741926,-0.43,22.54,1018.50,0.55,-0.31,1.01,3.36,-7.03,79.20
112360,-36.744577,174.741926,-0.40,22.56,1018.50,0.55,-0.31,0.89,-17.61,-1.12,100.05
112471,-36.744577,174.741926,-0.37,22.57,1018.49,0.42,-0.40,0.93,-19.87,-5.57,96.39
112582,-36.744577,174.741926,-0.23,22.58,1018.47,0.32,-0.47,0.82,-32.31,-17.58,82.98
112693,-36.744577,174.741926,-0.16,22.58,1018.46,0.19,-0.48,0.79,-18.35,-9.23,72.49
112941,-36.744585,174.741929,-0.13,22.57,1018.46,0.11,-0.63,0.70,-27.31,-14.59,47.92
113052,-36.744585,174.741929,-0.10,22.50,1018.46,0.00,-0.75,0.71,-16.94,-28.74,49.87
113163,-36.744585,174.741929,-0.09,22.47,1018.45,0.01,-0.69,0.63,-17.00,-27.89,45.17
113272,-36.744585,174.741929,0.02,22.46,1018.45,-0.05,-0.72,0.59,-17.37,-43.19,49.20
113383,-36.744585,174.741929,0.01,22.45,1018.45,-0.11,-0.74,0.54,0.80,-40.33,41.15
113493,-36.744585,174.741929,0.05,22.44,1018.44,-0.06,-0.75,0.62,-12.80,-61.73,41.94
113604,-36.744585,174.741929,0.06,22.43,1018.44,-0.02,-0.71,0.65,4.21,-61.12,56.27
113712,-36.744585,174.741929,0.09,22.43,1018.43,-0.08,-0.69,0.71,16.90,-58.80,59.44
113942,-36.744586,174.741930,0.12,22.44,1018.43,-0.11,-0.58,0.74,12.45,-61.97,51.21
114049,-36.744586,174.741930,0.02,22.40,1018.45,-0.15,-0.57,0.81,14.15,-57.09,44.38
114159,-36.744586,174.741930,-0.00,22.40,1018.45,-0.11,-0.58,0.82,7.75,-54.41,33.40
114270,-36.744586,174.741930,-0.04,22.41,1018.45,-0.02,-0.56,0.83,9.40,-53.01,29.20
114381,-36.744586,174.741930,-0.10,22.43,1018.46,0.06,-0.52,0.86,10.80,-54.17,17.43
114489,-36.744586,174.741930,-0.10,22.44,1018.46,0.21,-0.53,0.79,35.19,-32.34,23.95
114599,-36.744586,174.741930,-0.08,22.46,1018.46,0.27,-0.50,0.88,32.45,-36.06,22.12
114710,-36.744586,174.741930,-0.13,22.47,1018.47,0.33,-0.43,0.87,9.82,-60.69,26.33
